	Score_Control	miRsControl	DEmiRNAcontrolPercentage	Score_Case	miRsCase	DEmiRNAcasePercentage	TS_Genes	TSgenesPercentage	Module
DE in both: 	4.929	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-142-3p is UP, hsa-miR-93-5p is not DE	50.00	2.929	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-142-3p is not DE, hsa-miR-93-5p is not DE	25.00	C16orf70	21.95	['5', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'hsa-miR-130b-3p', 'hsa-miR-142-3p', 'WASL', 'CLIC4', 'KIAA1191', 'C16orf70', 'PPP1R15B']
DE in both: 	3.057	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-92b-3p is not DE, hsa-miR-93-5p is not DE	25.00	3.057	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-92b-3p is not DE, hsa-miR-93-5p is not DE	25.00	CNOT4	21.95	['3', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'hsa-miR-130b-3p', 'hsa-miR-92b-3p', 'WASL', 'CNOT4', 'SOX4']
DE in both: 	3.057	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-363-3p is not DE, hsa-miR-93-5p is not DE	25.00	3.057	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-363-3p is not DE, hsa-miR-93-5p is not DE	25.00	CNOT4	21.95	['3', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'hsa-miR-130b-3p', 'hsa-miR-363-3p', 'WASL', 'CNOT4', 'SOX4']
DE in both: 	3.500	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-142-5p is not DE, hsa-miR-93-5p is not DE	25.00	3.500	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-142-5p is not DE, hsa-miR-93-5p is not DE	25.00	HSPA8,TGFBR2	25.00	['8', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'hsa-miR-130b-3p', 'hsa-miR-142-5p', 'RPF2', 'LZIC', 'MAPK1', 'ZFYVE26', 'HSPA8', 'CAPRIN2', 'PTPN4', 'TGFBR2']
DE in both: 	4.364	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	4.364	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	ARHGAP12,C16orf70,CNOT4,HSPA8,LDLR,MAVS,QKI,RPS27A,SMAD4,TGFBR2	21.28	['47', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'hsa-miR-130b-3p', 'hsa-miR-526b-3p', 'RPF2', 'RRAGD', 'RBM20', 'KLHL36', 'LZIC', 'FOXQ1', 'PXK', 'CEP170', 'NIPA1', 'RAN', 'ZNF12', 'SALL3', 'MAVS', 'ZFYVE9', 'MAPK1', 'WASL', 'ZFYVE26', 'TNFRSF10B', 'RPS27A', 'HSPA8', 'POLR1B', 'CAPRIN2', 'BTF3L4', 'CLIC4', 'KIAA1191', 'PTPN4', 'ARHGAP1', 'CNOT4', 'ENPP5', 'C16orf70', 'ZBTB4', 'PPP1R15B', 'MAPRE3', 'PDRG1', 'MAP7', 'ARHGAP12', 'NACC2', 'ZNF417', 'RAB5B', 'LDLR', 'NFIB', 'QKI', 'TXNIP', 'SMAD4', 'SOX4', 'TGFBR2', 'NABP1']
DE in both: 	4.352	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-93-5p is not DE	25.00	4.352	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-93-5p is not DE	25.00	ARHGAP12,CNOT4,HSPA8,LDLR,MAVS,QKI,RPS27A,SMAD4,TGFBR2	21.95	['41', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'hsa-miR-130b-3p', 'hsa-miR-519b-3p', 'RPF2', 'RRAGD', 'RBM20', 'KLHL36', 'LZIC', 'FOXQ1', 'PXK', 'NIPA1', 'RAN', 'SALL3', 'MAVS', 'ZFYVE9', 'MAPK1', 'WASL', 'RPS27A', 'HSPA8', 'POLR1B', 'CAPRIN2', 'BTF3L4', 'CLIC4', 'KIAA1191', 'PTPN4', 'ARHGAP1', 'CNOT4', 'ENPP5', 'ZBTB4', 'PPP1R15B', 'MAPRE3', 'PDRG1', 'MAP7', 'ARHGAP12', 'NACC2', 'ZNF417', 'RAB5B', 'LDLR', 'NFIB', 'QKI', 'SMAD4', 'SOX4', 'TGFBR2', 'NABP1']
DE in both: 	3.057	hsa-miR-130a-3p is UP, hsa-miR-25-3p is not DE, hsa-miR-92b-3p is not DE, hsa-miR-93-5p is not DE	25.00	3.057	hsa-miR-130a-3p is UP, hsa-miR-25-3p is not DE, hsa-miR-92b-3p is not DE, hsa-miR-93-5p is not DE	25.00	CNOT4	21.95	['3', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'hsa-miR-25-3p', 'hsa-miR-92b-3p', 'WASL', 'CNOT4', 'SOX4']
DE in both: 	3.057	hsa-miR-130a-3p is UP, hsa-miR-25-3p is not DE, hsa-miR-363-3p is not DE, hsa-miR-93-5p is not DE	25.00	3.057	hsa-miR-130a-3p is UP, hsa-miR-25-3p is not DE, hsa-miR-363-3p is not DE, hsa-miR-93-5p is not DE	25.00	CNOT4	21.95	['3', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'hsa-miR-25-3p', 'hsa-miR-363-3p', 'WASL', 'CNOT4', 'SOX4']
DE in both: 	3.057	hsa-miR-130a-3p is UP, hsa-miR-25-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	3.057	hsa-miR-130a-3p is UP, hsa-miR-25-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	CNOT4	21.95	['3', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'hsa-miR-25-3p', 'hsa-miR-526b-3p', 'WASL', 'CNOT4', 'SOX4']
DE in both: 	3.057	hsa-miR-130a-3p is UP, hsa-miR-25-3p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-93-5p is not DE	25.00	3.057	hsa-miR-130a-3p is UP, hsa-miR-25-3p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-93-5p is not DE	25.00	CNOT4	21.95	['3', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'hsa-miR-25-3p', 'hsa-miR-519b-3p', 'WASL', 'CNOT4', 'SOX4']
DE in both: 	3.057	hsa-miR-130a-3p is UP, hsa-miR-148b-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	5.057	hsa-miR-130a-3p is UP, hsa-miR-148b-3p is UP, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	50.00	CNOT4	21.95	['3', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'hsa-miR-148b-3p', 'hsa-miR-526b-3p', 'ZFYVE26', 'CNOT4', 'TXNIP']
DE in both: 	4.929	hsa-miR-130a-3p is UP, hsa-miR-142-3p is UP, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	50.00	2.929	hsa-miR-130a-3p is UP, hsa-miR-142-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	C16orf70	21.95	['5', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'hsa-miR-142-3p', 'hsa-miR-526b-3p', 'WASL', 'CLIC4', 'KIAA1191', 'C16orf70', 'PPP1R15B']
DE in both: 	3.057	hsa-miR-130a-3p is UP, hsa-miR-363-3p is not DE, hsa-miR-92b-3p is not DE, hsa-miR-93-5p is not DE	25.00	3.057	hsa-miR-130a-3p is UP, hsa-miR-363-3p is not DE, hsa-miR-92b-3p is not DE, hsa-miR-93-5p is not DE	25.00	CNOT4	21.95	['3', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'hsa-miR-92b-3p', 'hsa-miR-363-3p', 'WASL', 'CNOT4', 'SOX4']
DE in both: 	3.057	hsa-miR-130a-3p is UP, hsa-miR-526b-3p is not DE, hsa-miR-92b-3p is not DE, hsa-miR-93-5p is not DE	25.00	3.057	hsa-miR-130a-3p is UP, hsa-miR-526b-3p is not DE, hsa-miR-92b-3p is not DE, hsa-miR-93-5p is not DE	25.00	CNOT4	21.95	['3', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'hsa-miR-92b-3p', 'hsa-miR-526b-3p', 'WASL', 'CNOT4', 'SOX4']
DE in both: 	3.057	hsa-miR-130a-3p is UP, hsa-miR-519b-3p is not DE, hsa-miR-92b-3p is not DE, hsa-miR-93-5p is not DE	25.00	3.057	hsa-miR-130a-3p is UP, hsa-miR-519b-3p is not DE, hsa-miR-92b-3p is not DE, hsa-miR-93-5p is not DE	25.00	CNOT4	21.95	['3', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'hsa-miR-92b-3p', 'hsa-miR-519b-3p', 'WASL', 'CNOT4', 'SOX4']
DE in both: 	3.057	hsa-miR-130a-3p is UP, hsa-miR-363-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	3.057	hsa-miR-130a-3p is UP, hsa-miR-363-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	CNOT4	21.95	['3', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'hsa-miR-363-3p', 'hsa-miR-526b-3p', 'WASL', 'CNOT4', 'SOX4']
DE in both: 	3.057	hsa-miR-130a-3p is UP, hsa-miR-363-3p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-93-5p is not DE	25.00	3.057	hsa-miR-130a-3p is UP, hsa-miR-363-3p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-93-5p is not DE	25.00	CNOT4	21.95	['3', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'hsa-miR-363-3p', 'hsa-miR-519b-3p', 'WASL', 'CNOT4', 'SOX4']
DE in both: 	3.500	hsa-miR-130a-3p is UP, hsa-miR-142-5p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	3.500	hsa-miR-130a-3p is UP, hsa-miR-142-5p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	HSPA8,TGFBR2	25.00	['8', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'hsa-miR-142-5p', 'hsa-miR-526b-3p', 'RPF2', 'LZIC', 'MAPK1', 'ZFYVE26', 'HSPA8', 'CAPRIN2', 'PTPN4', 'TGFBR2']
DE in both: 	3.604	hsa-miR-130a-3p is UP, hsa-miR-142-5p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-93-5p is not DE	25.00	3.604	hsa-miR-130a-3p is UP, hsa-miR-142-5p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-93-5p is not DE	25.00	HSPA8,TGFBR2	28.57	['7', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'hsa-miR-142-5p', 'hsa-miR-519b-3p', 'RPF2', 'LZIC', 'MAPK1', 'HSPA8', 'CAPRIN2', 'PTPN4', 'TGFBR2']
DE in both: 	4.352	hsa-miR-130a-3p is UP, hsa-miR-519b-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	4.352	hsa-miR-130a-3p is UP, hsa-miR-519b-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	ARHGAP12,CNOT4,HSPA8,LDLR,MAVS,QKI,RPS27A,SMAD4,TGFBR2	21.95	['41', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'hsa-miR-526b-3p', 'hsa-miR-519b-3p', 'RPF2', 'RRAGD', 'RBM20', 'KLHL36', 'LZIC', 'FOXQ1', 'PXK', 'NIPA1', 'RAN', 'SALL3', 'MAVS', 'ZFYVE9', 'MAPK1', 'WASL', 'RPS27A', 'HSPA8', 'POLR1B', 'CAPRIN2', 'BTF3L4', 'CLIC4', 'KIAA1191', 'PTPN4', 'ARHGAP1', 'CNOT4', 'ENPP5', 'ZBTB4', 'PPP1R15B', 'MAPRE3', 'PDRG1', 'MAP7', 'ARHGAP12', 'NACC2', 'ZNF417', 'RAB5B', 'LDLR', 'NFIB', 'QKI', 'SMAD4', 'SOX4', 'TGFBR2', 'NABP1']
DE in both: 	3.057	hsa-miR-18a-3p is DOWN, hsa-miR-519c-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	3.057	hsa-miR-18a-3p is DOWN, hsa-miR-519c-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	CCDC71L	50.00	['3', 'hsa-miR-93-5p', 'hsa-miR-519c-3p', 'hsa-miR-18a-3p', 'hsa-miR-526b-3p', 'CCDC71L', 'ANKRD33B', 'PTPN4']
DE in both: 	3.057	hsa-miR-18a-3p is DOWN, hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-93-5p is not DE	25.00	3.057	hsa-miR-18a-3p is DOWN, hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-93-5p is not DE	25.00	CCDC71L	50.00	['3', 'hsa-miR-93-5p', 'hsa-miR-519c-3p', 'hsa-miR-18a-3p', 'hsa-miR-519b-3p', 'CCDC71L', 'ANKRD33B', 'PTPN4']
DE in both: 	4.113	hsa-miR-4428 is UP, hsa-miR-519c-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	4.113	hsa-miR-4428 is UP, hsa-miR-519c-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	LDLR,MIDN	66.67	['3', 'hsa-miR-93-5p', 'hsa-miR-519c-3p', 'hsa-miR-526b-3p', 'hsa-miR-4428', 'MIDN', 'MAPRE3', 'LDLR']
DE in both: 	4.113	hsa-miR-4428 is UP, hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-93-5p is not DE	25.00	4.113	hsa-miR-4428 is UP, hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-93-5p is not DE	25.00	LDLR,MIDN	66.67	['3', 'hsa-miR-93-5p', 'hsa-miR-519c-3p', 'hsa-miR-519b-3p', 'hsa-miR-4428', 'MIDN', 'MAPRE3', 'LDLR']
DE in both: 	2.929	hsa-miR-18a-3p is DOWN, hsa-miR-324-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	2.929	hsa-miR-18a-3p is DOWN, hsa-miR-324-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	CCDC71L	22.22	['5', 'hsa-miR-93-5p', 'hsa-miR-18a-3p', 'hsa-miR-324-3p', 'hsa-miR-526b-3p', 'GTF2H2C', 'WDR53', 'RANGAP1', 'CCDC71L', 'PTPN4']
DE in both: 	3.057	hsa-miR-18a-3p is DOWN, hsa-miR-519b-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	3.057	hsa-miR-18a-3p is DOWN, hsa-miR-519b-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	CCDC71L	22.22	['3', 'hsa-miR-93-5p', 'hsa-miR-18a-3p', 'hsa-miR-526b-3p', 'hsa-miR-519b-3p', 'CCDC71L', 'ANKRD33B', 'PTPN4']
DE in both: 	4.113	hsa-miR-4428 is UP, hsa-miR-519b-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	4.113	hsa-miR-4428 is UP, hsa-miR-519b-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	LDLR,MIDN	66.67	['3', 'hsa-miR-93-5p', 'hsa-miR-526b-3p', 'hsa-miR-519b-3p', 'hsa-miR-4428', 'MIDN', 'MAPRE3', 'LDLR']
DE in both: 	4.113	hsa-miR-130a-3p is UP, hsa-miR-17-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-34b-5p is not DE	25.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-17-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-34b-5p is not DE	25.00	CNOT4,TGFBR2	66.67	['3', 'hsa-miR-34b-5p', 'hsa-miR-17-5p', 'hsa-miR-20b-5p', 'hsa-miR-130a-3p', 'ARHGAP1', 'CNOT4', 'TGFBR2']
DE in both: 	6.113	hsa-miR-130a-3p is UP, hsa-miR-17-5p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-519d-3p is DOWN	50.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-17-5p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-519d-3p is not DE	25.00	CNOT4,TGFBR2	66.67	['3', 'hsa-miR-34b-5p', 'hsa-miR-17-5p', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'ARHGAP1', 'CNOT4', 'TGFBR2']
DE in both: 	4.113	hsa-miR-130a-3p is UP, hsa-miR-17-5p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-519c-3p is not DE	25.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-17-5p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-519c-3p is not DE	25.00	CNOT4,TGFBR2	66.67	['3', 'hsa-miR-34b-5p', 'hsa-miR-17-5p', 'hsa-miR-130a-3p', 'hsa-miR-519c-3p', 'ARHGAP1', 'CNOT4', 'TGFBR2']
DE in both: 	4.113	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-17-5p is not DE, hsa-miR-34b-5p is not DE	25.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-17-5p is not DE, hsa-miR-34b-5p is not DE	25.00	CNOT4,TGFBR2	66.67	['3', 'hsa-miR-34b-5p', 'hsa-miR-17-5p', 'hsa-miR-130a-3p', 'hsa-miR-130b-3p', 'ARHGAP1', 'CNOT4', 'TGFBR2']
DE in both: 	4.113	hsa-miR-130a-3p is UP, hsa-miR-17-5p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-526b-3p is not DE	25.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-17-5p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-526b-3p is not DE	25.00	CNOT4,TGFBR2	66.67	['3', 'hsa-miR-34b-5p', 'hsa-miR-17-5p', 'hsa-miR-130a-3p', 'hsa-miR-526b-3p', 'ARHGAP1', 'CNOT4', 'TGFBR2']
DE in both: 	4.113	hsa-miR-130a-3p is UP, hsa-miR-17-5p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-519b-3p is not DE	25.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-17-5p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-519b-3p is not DE	25.00	CNOT4,TGFBR2	66.67	['3', 'hsa-miR-34b-5p', 'hsa-miR-17-5p', 'hsa-miR-130a-3p', 'hsa-miR-519b-3p', 'ARHGAP1', 'CNOT4', 'TGFBR2']
DE in both: 	6.113	hsa-miR-130a-3p is UP, hsa-miR-20b-5p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-519d-3p is DOWN	50.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-20b-5p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-519d-3p is not DE	25.00	CNOT4,TGFBR2	66.67	['3', 'hsa-miR-34b-5p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'ARHGAP1', 'CNOT4', 'TGFBR2']
DE in both: 	4.113	hsa-miR-130a-3p is UP, hsa-miR-20b-5p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-519c-3p is not DE	25.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-20b-5p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-519c-3p is not DE	25.00	CNOT4,TGFBR2	66.67	['3', 'hsa-miR-34b-5p', 'hsa-miR-20b-5p', 'hsa-miR-130a-3p', 'hsa-miR-519c-3p', 'ARHGAP1', 'CNOT4', 'TGFBR2']
DE in both: 	4.113	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-34b-5p is not DE	25.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-34b-5p is not DE	25.00	CNOT4,TGFBR2	66.67	['3', 'hsa-miR-34b-5p', 'hsa-miR-20b-5p', 'hsa-miR-130a-3p', 'hsa-miR-130b-3p', 'ARHGAP1', 'CNOT4', 'TGFBR2']
DE in both: 	4.113	hsa-miR-130a-3p is UP, hsa-miR-20b-5p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-526b-3p is not DE	25.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-20b-5p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-526b-3p is not DE	25.00	CNOT4,TGFBR2	66.67	['3', 'hsa-miR-34b-5p', 'hsa-miR-20b-5p', 'hsa-miR-130a-3p', 'hsa-miR-526b-3p', 'ARHGAP1', 'CNOT4', 'TGFBR2']
DE in both: 	4.113	hsa-miR-130a-3p is UP, hsa-miR-20b-5p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-519b-3p is not DE	25.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-20b-5p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-519b-3p is not DE	25.00	CNOT4,TGFBR2	66.67	['3', 'hsa-miR-34b-5p', 'hsa-miR-20b-5p', 'hsa-miR-130a-3p', 'hsa-miR-519b-3p', 'ARHGAP1', 'CNOT4', 'TGFBR2']
DE in both: 	6.113	hsa-miR-130a-3p is UP, hsa-miR-34b-5p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is DOWN	50.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-34b-5p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is not DE	25.00	CNOT4,TGFBR2	66.67	['3', 'hsa-miR-34b-5p', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-519c-3p', 'ARHGAP1', 'CNOT4', 'TGFBR2']
DE in both: 	6.113	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-519d-3p is DOWN	50.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-519d-3p is not DE	25.00	CNOT4,TGFBR2	66.67	['3', 'hsa-miR-34b-5p', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-130b-3p', 'ARHGAP1', 'CNOT4', 'TGFBR2']
DE in both: 	6.113	hsa-miR-130a-3p is UP, hsa-miR-34b-5p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE	50.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-34b-5p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE	25.00	CNOT4,TGFBR2	66.67	['3', 'hsa-miR-34b-5p', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-526b-3p', 'ARHGAP1', 'CNOT4', 'TGFBR2']
DE in both: 	6.113	hsa-miR-130a-3p is UP, hsa-miR-34b-5p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519d-3p is DOWN	50.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-34b-5p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519d-3p is not DE	25.00	CNOT4,TGFBR2	66.67	['3', 'hsa-miR-34b-5p', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-519b-3p', 'ARHGAP1', 'CNOT4', 'TGFBR2']
DE in both: 	4.113	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-519c-3p is not DE	25.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-519c-3p is not DE	25.00	CNOT4,TGFBR2	66.67	['3', 'hsa-miR-34b-5p', 'hsa-miR-130a-3p', 'hsa-miR-519c-3p', 'hsa-miR-130b-3p', 'ARHGAP1', 'CNOT4', 'TGFBR2']
DE in both: 	4.113	hsa-miR-130a-3p is UP, hsa-miR-34b-5p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-526b-3p is not DE	25.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-34b-5p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-526b-3p is not DE	25.00	CNOT4,TGFBR2	66.67	['3', 'hsa-miR-34b-5p', 'hsa-miR-130a-3p', 'hsa-miR-519c-3p', 'hsa-miR-526b-3p', 'ARHGAP1', 'CNOT4', 'TGFBR2']
DE in both: 	4.113	hsa-miR-130a-3p is UP, hsa-miR-34b-5p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE	25.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-34b-5p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE	25.00	CNOT4,TGFBR2	66.67	['3', 'hsa-miR-34b-5p', 'hsa-miR-130a-3p', 'hsa-miR-519c-3p', 'hsa-miR-519b-3p', 'ARHGAP1', 'CNOT4', 'TGFBR2']
DE in both: 	4.113	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-526b-3p is not DE	25.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-526b-3p is not DE	25.00	CNOT4,TGFBR2	66.67	['3', 'hsa-miR-34b-5p', 'hsa-miR-130a-3p', 'hsa-miR-130b-3p', 'hsa-miR-526b-3p', 'ARHGAP1', 'CNOT4', 'TGFBR2']
DE in both: 	4.113	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-519b-3p is not DE	25.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-34b-5p is not DE, hsa-miR-519b-3p is not DE	25.00	CNOT4,TGFBR2	66.67	['3', 'hsa-miR-34b-5p', 'hsa-miR-130a-3p', 'hsa-miR-130b-3p', 'hsa-miR-519b-3p', 'ARHGAP1', 'CNOT4', 'TGFBR2']
DE in both: 	4.113	hsa-miR-130a-3p is UP, hsa-miR-34b-5p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-526b-3p is not DE	25.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-34b-5p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-526b-3p is not DE	25.00	CNOT4,TGFBR2	66.67	['3', 'hsa-miR-34b-5p', 'hsa-miR-130a-3p', 'hsa-miR-526b-3p', 'hsa-miR-519b-3p', 'ARHGAP1', 'CNOT4', 'TGFBR2']
DE in both: 	3.858	hsa-miR-130a-3p is UP, hsa-miR-17-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-34a-5p is not DE	25.00	3.858	hsa-miR-130a-3p is UP, hsa-miR-17-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-34a-5p is not DE	25.00	CNOT4,SMAD4	40.00	['5', 'hsa-miR-34a-5p', 'hsa-miR-17-5p', 'hsa-miR-20b-5p', 'hsa-miR-130a-3p', 'RRAGD', 'ARHGAP1', 'CNOT4', 'TXNIP', 'SMAD4']
