	Score_Control	miRsControl	DEmiRNAcontrolPercentage	Score_Case	miRsCase	DEmiRNAcasePercentage	TS_Genes	TSgenesPercentage	Module
DE in both: 	6.113	hsa-miR-130a-3p is UP, hsa-miR-16-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is DOWN	50.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-16-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is not DE	25.00	ARHGAP12,HSPA8	60.00	['3', 'hsa-miR-16-5p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'HSPA8', 'MAP7', 'ARHGAP12']
DE in both: 	6.113	hsa-miR-130a-3p is UP, hsa-miR-16-5p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is DOWN	50.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-16-5p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is not DE	25.00	ARHGAP12,HSPA8	36.36	['3', 'hsa-miR-16-5p', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-519c-3p', 'HSPA8', 'MAP7', 'ARHGAP12']
DE in both: 	6.113	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-16-5p is not DE, hsa-miR-519d-3p is DOWN	50.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-16-5p is not DE, hsa-miR-519d-3p is not DE	25.00	ARHGAP12,HSPA8	36.36	['3', 'hsa-miR-16-5p', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-130b-3p', 'HSPA8', 'MAP7', 'ARHGAP12']
DE in both: 	6.113	hsa-miR-130a-3p is UP, hsa-miR-16-5p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE	50.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-16-5p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE	25.00	ARHGAP12,HSPA8	36.36	['3', 'hsa-miR-16-5p', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-526b-3p', 'HSPA8', 'MAP7', 'ARHGAP12']
DE in both: 	6.113	hsa-miR-130a-3p is UP, hsa-miR-16-5p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519d-3p is DOWN	50.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-16-5p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519d-3p is not DE	25.00	ARHGAP12,HSPA8	36.36	['3', 'hsa-miR-16-5p', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-519b-3p', 'HSPA8', 'MAP7', 'ARHGAP12']
DE in both: 	6.250	hsa-miR-1-3p is UP, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE	50.00	4.250	hsa-miR-1-3p is DOWN, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE	25.00	ADAR,CCND1,YWHAZ	37.50	['8', 'hsa-miR-1-3p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-526b-3p', 'NFAT5', 'YWHAZ', 'ADAR', 'NETO2', 'LASP1', 'ZNF264', 'BRI3BP', 'CCND1']
DE in both: 	6.113	hsa-miR-130a-3p is UP, hsa-miR-20b-5p is not DE, hsa-miR-224-5p is not DE, hsa-miR-519d-3p is DOWN	50.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-20b-5p is not DE, hsa-miR-224-5p is not DE, hsa-miR-519d-3p is not DE	25.00	QKI,SMAD4	23.08	['3', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-224-5p', 'hsa-miR-130a-3p', 'QKI', 'TXNIP', 'SMAD4']
DE in both: 	6.352	hsa-miR-130a-3p is UP, hsa-miR-20b-5p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is DOWN	50.00	4.352	hsa-miR-130a-3p is UP, hsa-miR-20b-5p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is not DE	25.00	ARHGAP12,CNOT4,HSPA8,LDLR,MAVS,QKI,RPS27A,SMAD4,TGFBR2	21.95	['41', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-519c-3p', 'RPF2', 'RRAGD', 'RBM20', 'KLHL36', 'LZIC', 'FOXQ1', 'PXK', 'NIPA1', 'RAN', 'SALL3', 'MAVS', 'ZFYVE9', 'MAPK1', 'WASL', 'RPS27A', 'HSPA8', 'POLR1B', 'CAPRIN2', 'BTF3L4', 'CLIC4', 'KIAA1191', 'PTPN4', 'ARHGAP1', 'CNOT4', 'ENPP5', 'ZBTB4', 'PPP1R15B', 'MAPRE3', 'PDRG1', 'MAP7', 'ARHGAP12', 'NACC2', 'ZNF417', 'RAB5B', 'LDLR', 'NFIB', 'QKI', 'SMAD4', 'SOX4', 'TGFBR2', 'NABP1']
DE in both: 	6.364	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is DOWN	50.00	4.364	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is not DE	25.00	ARHGAP12,C16orf70,CNOT4,HSPA8,LDLR,MAVS,QKI,RPS27A,SMAD4,TGFBR2	21.28	['47', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-130b-3p', 'RPF2', 'RRAGD', 'RBM20', 'KLHL36', 'LZIC', 'FOXQ1', 'PXK', 'CEP170', 'NIPA1', 'RAN', 'ZNF12', 'SALL3', 'MAVS', 'ZFYVE9', 'MAPK1', 'WASL', 'ZFYVE26', 'TNFRSF10B', 'RPS27A', 'HSPA8', 'POLR1B', 'CAPRIN2', 'BTF3L4', 'CLIC4', 'KIAA1191', 'PTPN4', 'ARHGAP1', 'CNOT4', 'ENPP5', 'C16orf70', 'ZBTB4', 'PPP1R15B', 'MAPRE3', 'PDRG1', 'MAP7', 'ARHGAP12', 'NACC2', 'ZNF417', 'RAB5B', 'LDLR', 'NFIB', 'QKI', 'TXNIP', 'SMAD4', 'SOX4', 'TGFBR2', 'NABP1']
DE in both: 	5.500	hsa-miR-130a-3p is UP, hsa-miR-142-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is DOWN	50.00	3.500	hsa-miR-130a-3p is UP, hsa-miR-142-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is not DE	25.00	HSPA8,TGFBR2	21.28	['8', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-142-5p', 'RPF2', 'LZIC', 'MAPK1', 'ZFYVE26', 'HSPA8', 'CAPRIN2', 'PTPN4', 'TGFBR2']
DE in both: 	6.364	hsa-miR-130a-3p is UP, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE	50.00	4.364	hsa-miR-130a-3p is UP, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE	25.00	ARHGAP12,C16orf70,CNOT4,HSPA8,LDLR,MAVS,QKI,RPS27A,SMAD4,TGFBR2	21.28	['47', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-526b-3p', 'RPF2', 'RRAGD', 'RBM20', 'KLHL36', 'LZIC', 'FOXQ1', 'PXK', 'CEP170', 'NIPA1', 'RAN', 'ZNF12', 'SALL3', 'MAVS', 'ZFYVE9', 'MAPK1', 'WASL', 'ZFYVE26', 'TNFRSF10B', 'RPS27A', 'HSPA8', 'POLR1B', 'CAPRIN2', 'BTF3L4', 'CLIC4', 'KIAA1191', 'PTPN4', 'ARHGAP1', 'CNOT4', 'ENPP5', 'C16orf70', 'ZBTB4', 'PPP1R15B', 'MAPRE3', 'PDRG1', 'MAP7', 'ARHGAP12', 'NACC2', 'ZNF417', 'RAB5B', 'LDLR', 'NFIB', 'QKI', 'TXNIP', 'SMAD4', 'SOX4', 'TGFBR2', 'NABP1']
DE in both: 	6.352	hsa-miR-130a-3p is UP, hsa-miR-20b-5p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519d-3p is DOWN	50.00	4.352	hsa-miR-130a-3p is UP, hsa-miR-20b-5p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519d-3p is not DE	25.00	ARHGAP12,CNOT4,HSPA8,LDLR,MAVS,QKI,RPS27A,SMAD4,TGFBR2	21.95	['41', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-519b-3p', 'RPF2', 'RRAGD', 'RBM20', 'KLHL36', 'LZIC', 'FOXQ1', 'PXK', 'NIPA1', 'RAN', 'SALL3', 'MAVS', 'ZFYVE9', 'MAPK1', 'WASL', 'RPS27A', 'HSPA8', 'POLR1B', 'CAPRIN2', 'BTF3L4', 'CLIC4', 'KIAA1191', 'PTPN4', 'ARHGAP1', 'CNOT4', 'ENPP5', 'ZBTB4', 'PPP1R15B', 'MAPRE3', 'PDRG1', 'MAP7', 'ARHGAP12', 'NACC2', 'ZNF417', 'RAB5B', 'LDLR', 'NFIB', 'QKI', 'SMAD4', 'SOX4', 'TGFBR2', 'NABP1']
DE in both: 	3.723	hsa-miR-20b-5p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-539-5p is not DE	25.00	3.723	hsa-miR-20b-5p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-539-5p is UP	25.00	CCDC71L,LDLR	23.36	['6', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-519c-3p', 'hsa-miR-539-5p', 'PCLAF', 'CCDC71L', 'LAMTOR1', 'NUFIP2', 'ENPP5', 'LDLR']
DE in both: 	6.113	hsa-miR-20b-5p is not DE, hsa-miR-4428 is UP, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is DOWN	50.00	4.113	hsa-miR-20b-5p is not DE, hsa-miR-4428 is UP, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is not DE	25.00	LDLR,MIDN	23.36	['3', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-519c-3p', 'hsa-miR-4428', 'MIDN', 'MAPRE3', 'LDLR']
DE in both: 	3.604	hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE, hsa-miR-539-5p is not DE	25.00	3.604	hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-539-5p is UP	25.00	CCDC71L,LDLR	21.90	['7', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-526b-3p', 'hsa-miR-539-5p', 'ZMYM1', 'PCLAF', 'CCDC71L', 'LAMTOR1', 'NUFIP2', 'ENPP5', 'LDLR']
DE in both: 	6.000	hsa-miR-20b-5p is not DE, hsa-miR-4428 is UP, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE	50.00	4.000	hsa-miR-20b-5p is not DE, hsa-miR-4428 is UP, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE	25.00	LDLR,MIDN	50.00	['4', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-526b-3p', 'hsa-miR-4428', 'WAC', 'MIDN', 'MAPRE3', 'LDLR']
DE in both: 	5.858	hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE, hsa-miR-6739-5p is UP	50.00	3.858	hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-6739-5p is DOWN	25.00	ACVR1B,CCND1	23.08	['5', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-526b-3p', 'hsa-miR-6739-5p', 'ACVR1B', 'WAC', 'ZBTB33', 'LASP1', 'CCND1']
DE in both: 	3.723	hsa-miR-20b-5p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-539-5p is not DE	25.00	3.723	hsa-miR-20b-5p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-539-5p is UP	25.00	CCDC71L,LDLR	23.08	['6', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-519b-3p', 'hsa-miR-539-5p', 'PCLAF', 'CCDC71L', 'LAMTOR1', 'NUFIP2', 'ENPP5', 'LDLR']
DE in both: 	6.113	hsa-miR-20b-5p is not DE, hsa-miR-4428 is UP, hsa-miR-519b-3p is not DE, hsa-miR-519d-3p is DOWN	50.00	4.113	hsa-miR-20b-5p is not DE, hsa-miR-4428 is UP, hsa-miR-519b-3p is not DE, hsa-miR-519d-3p is not DE	25.00	LDLR,MIDN	23.08	['3', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-519b-3p', 'hsa-miR-4428', 'MIDN', 'MAPRE3', 'LDLR']
DE in both: 	6.113	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-224-5p is not DE, hsa-miR-519d-3p is DOWN	50.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-224-5p is not DE, hsa-miR-519d-3p is not DE	25.00	QKI,SMAD4	23.08	['3', 'hsa-miR-519d-3p', 'hsa-miR-224-5p', 'hsa-miR-130a-3p', 'hsa-miR-130b-3p', 'QKI', 'TXNIP', 'SMAD4']
DE in both: 	6.113	hsa-miR-130a-3p is UP, hsa-miR-224-5p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE	50.00	4.113	hsa-miR-130a-3p is UP, hsa-miR-224-5p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE	25.00	QKI,SMAD4	23.08	['3', 'hsa-miR-519d-3p', 'hsa-miR-224-5p', 'hsa-miR-130a-3p', 'hsa-miR-526b-3p', 'QKI', 'TXNIP', 'SMAD4']
DE in both: 	6.352	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is DOWN	50.00	4.352	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is not DE	25.00	ARHGAP12,CNOT4,HSPA8,LDLR,MAVS,QKI,RPS27A,SMAD4,TGFBR2	21.95	['41', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-519c-3p', 'hsa-miR-130b-3p', 'RPF2', 'RRAGD', 'RBM20', 'KLHL36', 'LZIC', 'FOXQ1', 'PXK', 'NIPA1', 'RAN', 'SALL3', 'MAVS', 'ZFYVE9', 'MAPK1', 'WASL', 'RPS27A', 'HSPA8', 'POLR1B', 'CAPRIN2', 'BTF3L4', 'CLIC4', 'KIAA1191', 'PTPN4', 'ARHGAP1', 'CNOT4', 'ENPP5', 'ZBTB4', 'PPP1R15B', 'MAPRE3', 'PDRG1', 'MAP7', 'ARHGAP12', 'NACC2', 'ZNF417', 'RAB5B', 'LDLR', 'NFIB', 'QKI', 'SMAD4', 'SOX4', 'TGFBR2', 'NABP1']
DE in both: 	5.604	hsa-miR-130a-3p is UP, hsa-miR-142-5p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is DOWN	50.00	3.604	hsa-miR-130a-3p is UP, hsa-miR-142-5p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is not DE	25.00	HSPA8,TGFBR2	21.95	['7', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-519c-3p', 'hsa-miR-142-5p', 'RPF2', 'LZIC', 'MAPK1', 'HSPA8', 'CAPRIN2', 'PTPN4', 'TGFBR2']
DE in both: 	6.352	hsa-miR-130a-3p is UP, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE	50.00	4.352	hsa-miR-130a-3p is UP, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE	25.00	ARHGAP12,CNOT4,HSPA8,LDLR,MAVS,QKI,RPS27A,SMAD4,TGFBR2	21.95	['41', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-519c-3p', 'hsa-miR-526b-3p', 'RPF2', 'RRAGD', 'RBM20', 'KLHL36', 'LZIC', 'FOXQ1', 'PXK', 'NIPA1', 'RAN', 'SALL3', 'MAVS', 'ZFYVE9', 'MAPK1', 'WASL', 'RPS27A', 'HSPA8', 'POLR1B', 'CAPRIN2', 'BTF3L4', 'CLIC4', 'KIAA1191', 'PTPN4', 'ARHGAP1', 'CNOT4', 'ENPP5', 'ZBTB4', 'PPP1R15B', 'MAPRE3', 'PDRG1', 'MAP7', 'ARHGAP12', 'NACC2', 'ZNF417', 'RAB5B', 'LDLR', 'NFIB', 'QKI', 'SMAD4', 'SOX4', 'TGFBR2', 'NABP1']
DE in both: 	6.352	hsa-miR-130a-3p is UP, hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is DOWN	50.00	4.352	hsa-miR-130a-3p is UP, hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is not DE	25.00	ARHGAP12,CNOT4,HSPA8,LDLR,MAVS,QKI,RPS27A,SMAD4,TGFBR2	21.95	['41', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-519c-3p', 'hsa-miR-519b-3p', 'RPF2', 'RRAGD', 'RBM20', 'KLHL36', 'LZIC', 'FOXQ1', 'PXK', 'NIPA1', 'RAN', 'SALL3', 'MAVS', 'ZFYVE9', 'MAPK1', 'WASL', 'RPS27A', 'HSPA8', 'POLR1B', 'CAPRIN2', 'BTF3L4', 'CLIC4', 'KIAA1191', 'PTPN4', 'ARHGAP1', 'CNOT4', 'ENPP5', 'ZBTB4', 'PPP1R15B', 'MAPRE3', 'PDRG1', 'MAP7', 'ARHGAP12', 'NACC2', 'ZNF417', 'RAB5B', 'LDLR', 'NFIB', 'QKI', 'SMAD4', 'SOX4', 'TGFBR2', 'NABP1']
DE in both: 	5.500	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-142-5p is not DE, hsa-miR-519d-3p is DOWN	50.00	3.500	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-142-5p is not DE, hsa-miR-519d-3p is not DE	25.00	HSPA8,TGFBR2	21.95	['8', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-130b-3p', 'hsa-miR-142-5p', 'RPF2', 'LZIC', 'MAPK1', 'ZFYVE26', 'HSPA8', 'CAPRIN2', 'PTPN4', 'TGFBR2']
DE in both: 	6.364	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE	50.00	4.364	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE	25.00	ARHGAP12,C16orf70,CNOT4,HSPA8,LDLR,MAVS,QKI,RPS27A,SMAD4,TGFBR2	21.28	['47', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-130b-3p', 'hsa-miR-526b-3p', 'RPF2', 'RRAGD', 'RBM20', 'KLHL36', 'LZIC', 'FOXQ1', 'PXK', 'CEP170', 'NIPA1', 'RAN', 'ZNF12', 'SALL3', 'MAVS', 'ZFYVE9', 'MAPK1', 'WASL', 'ZFYVE26', 'TNFRSF10B', 'RPS27A', 'HSPA8', 'POLR1B', 'CAPRIN2', 'BTF3L4', 'CLIC4', 'KIAA1191', 'PTPN4', 'ARHGAP1', 'CNOT4', 'ENPP5', 'C16orf70', 'ZBTB4', 'PPP1R15B', 'MAPRE3', 'PDRG1', 'MAP7', 'ARHGAP12', 'NACC2', 'ZNF417', 'RAB5B', 'LDLR', 'NFIB', 'QKI', 'TXNIP', 'SMAD4', 'SOX4', 'TGFBR2', 'NABP1']
DE in both: 	6.352	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519d-3p is DOWN	50.00	4.352	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519d-3p is not DE	25.00	ARHGAP12,CNOT4,HSPA8,LDLR,MAVS,QKI,RPS27A,SMAD4,TGFBR2	21.95	['41', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-130b-3p', 'hsa-miR-519b-3p', 'RPF2', 'RRAGD', 'RBM20', 'KLHL36', 'LZIC', 'FOXQ1', 'PXK', 'NIPA1', 'RAN', 'SALL3', 'MAVS', 'ZFYVE9', 'MAPK1', 'WASL', 'RPS27A', 'HSPA8', 'POLR1B', 'CAPRIN2', 'BTF3L4', 'CLIC4', 'KIAA1191', 'PTPN4', 'ARHGAP1', 'CNOT4', 'ENPP5', 'ZBTB4', 'PPP1R15B', 'MAPRE3', 'PDRG1', 'MAP7', 'ARHGAP12', 'NACC2', 'ZNF417', 'RAB5B', 'LDLR', 'NFIB', 'QKI', 'SMAD4', 'SOX4', 'TGFBR2', 'NABP1']
DE in both: 	5.500	hsa-miR-130a-3p is UP, hsa-miR-142-5p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE	50.00	3.500	hsa-miR-130a-3p is UP, hsa-miR-142-5p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE	25.00	HSPA8,TGFBR2	21.95	['8', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-142-5p', 'hsa-miR-526b-3p', 'RPF2', 'LZIC', 'MAPK1', 'ZFYVE26', 'HSPA8', 'CAPRIN2', 'PTPN4', 'TGFBR2']
DE in both: 	5.604	hsa-miR-130a-3p is UP, hsa-miR-142-5p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519d-3p is DOWN	50.00	3.604	hsa-miR-130a-3p is UP, hsa-miR-142-5p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519d-3p is not DE	25.00	HSPA8,TGFBR2	21.95	['7', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-142-5p', 'hsa-miR-519b-3p', 'RPF2', 'LZIC', 'MAPK1', 'HSPA8', 'CAPRIN2', 'PTPN4', 'TGFBR2']
DE in both: 	6.352	hsa-miR-130a-3p is UP, hsa-miR-519b-3p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE	50.00	4.352	hsa-miR-130a-3p is UP, hsa-miR-519b-3p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE	25.00	ARHGAP12,CNOT4,HSPA8,LDLR,MAVS,QKI,RPS27A,SMAD4,TGFBR2	21.95	['41', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-526b-3p', 'hsa-miR-519b-3p', 'RPF2', 'RRAGD', 'RBM20', 'KLHL36', 'LZIC', 'FOXQ1', 'PXK', 'NIPA1', 'RAN', 'SALL3', 'MAVS', 'ZFYVE9', 'MAPK1', 'WASL', 'RPS27A', 'HSPA8', 'POLR1B', 'CAPRIN2', 'BTF3L4', 'CLIC4', 'KIAA1191', 'PTPN4', 'ARHGAP1', 'CNOT4', 'ENPP5', 'ZBTB4', 'PPP1R15B', 'MAPRE3', 'PDRG1', 'MAP7', 'ARHGAP12', 'NACC2', 'ZNF417', 'RAB5B', 'LDLR', 'NFIB', 'QKI', 'SMAD4', 'SOX4', 'TGFBR2', 'NABP1']
DE in both: 	3.723	hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE, hsa-miR-539-5p is not DE	25.00	3.723	hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-539-5p is UP	25.00	CCDC71L,LDLR	21.90	['6', 'hsa-miR-519d-3p', 'hsa-miR-519c-3p', 'hsa-miR-526b-3p', 'hsa-miR-539-5p', 'PCLAF', 'CCDC71L', 'LAMTOR1', 'NUFIP2', 'ENPP5', 'LDLR']
DE in both: 	6.113	hsa-miR-4428 is UP, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE	50.00	4.113	hsa-miR-4428 is UP, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE	25.00	LDLR,MIDN	21.90	['3', 'hsa-miR-519d-3p', 'hsa-miR-519c-3p', 'hsa-miR-526b-3p', 'hsa-miR-4428', 'MIDN', 'MAPRE3', 'LDLR']
DE in both: 	3.723	hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-539-5p is not DE	25.00	3.723	hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-539-5p is UP	25.00	CCDC71L,LDLR	21.90	['6', 'hsa-miR-519d-3p', 'hsa-miR-519c-3p', 'hsa-miR-519b-3p', 'hsa-miR-539-5p', 'PCLAF', 'CCDC71L', 'LAMTOR1', 'NUFIP2', 'ENPP5', 'LDLR']
DE in both: 	6.113	hsa-miR-4428 is UP, hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is DOWN	50.00	4.113	hsa-miR-4428 is UP, hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-519d-3p is not DE	25.00	LDLR,MIDN	21.90	['3', 'hsa-miR-519d-3p', 'hsa-miR-519c-3p', 'hsa-miR-519b-3p', 'hsa-miR-4428', 'MIDN', 'MAPRE3', 'LDLR']
DE in both: 	3.723	hsa-miR-519b-3p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE, hsa-miR-539-5p is not DE	25.00	3.723	hsa-miR-519b-3p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-539-5p is UP	25.00	CCDC71L,LDLR	31.25	['6', 'hsa-miR-519d-3p', 'hsa-miR-526b-3p', 'hsa-miR-519b-3p', 'hsa-miR-539-5p', 'PCLAF', 'CCDC71L', 'LAMTOR1', 'NUFIP2', 'ENPP5', 'LDLR']
DE in both: 	6.113	hsa-miR-4428 is UP, hsa-miR-519b-3p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE	50.00	4.113	hsa-miR-4428 is UP, hsa-miR-519b-3p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE	25.00	LDLR,MIDN	31.25	['3', 'hsa-miR-519d-3p', 'hsa-miR-526b-3p', 'hsa-miR-519b-3p', 'hsa-miR-4428', 'MIDN', 'MAPRE3', 'LDLR']
